,V1_in,V2_in,V3_in,t,V1,V2,V3,I1,I2,I3,ax,ay,az,gx,gy,gz
74,100,-300,300,7521.89,64.26,-236.03225806451613,238.95,0.20159584081632684,0.7893313316582918,0.7627571336633666,-0.05625899280575541,0.05352517985611511,9.829280575539569,0.0042446043165467635,0.010143884892086332,0.030863309352517986
75,200,-100,300,7105.92,168.21,-38.34782608695652,238.30434782608697,0.28232235026455077,0.6505893027027024,0.7966079739583338,0.022105263157894735,0.02165413533834586,9.791503759398497,0.011127819548872183,-0.01150375939849624,0.22270676691729321
76,200,-200,300,7267.06,165.56043956043956,-128.93258426966293,243.0,0.369784962702703,0.369784962702703,0.7982458526315793,-0.03941605839416058,0.025255474452554747,9.825620437956205,0.010218978102189781,-0.0040145985401459855,0.15182481751824817
77,200,-300,300,6587.59,164.4,-237.7840909090909,246.51,0.3105919130952385,0.7911682722222227,0.7007075919540228,0.0142741935483871,0.028145161290322584,9.802822580645161,0.004758064516129033,-0.0004838709677419359,0.09274193548387097
78,300,-100,300,5406.33,252.94736842105263,-36.0,254.17241379310346,0.5333334087999996,0.6512822879999997,0.5556213615384614,0.007211538461538474,0.0025000000000000044,9.709711538461539,0.013653846153846155,0.0059615384615384626,0.2682692307692308
79,300,-200,300,6075.69,261.4736842105263,-136.44,259.74,0.5126506887417218,0.7480343733333337,0.5225225270270271,0.007876106194690266,0.019292035398230094,9.801150442477878,0.011061946902654867,-0.007610619469026549,0.22318584070796463
80,300,-300,300,5764.32,256.5,-244.5,256.77,0.5082764873417722,0.7757244090909092,0.5258054166666668,-0.05490566037735849,0.04160377358490566,9.807358490566036,0.008301886792452829,-0.002830188679245284,0.1600943396226415
81,100,100,-100,8000.0,39.78947368421053,37.92857142857143,-28.363636363636363,0.4696289805825242,0.4602936019417477,0.7242969514563112,0.05006711409395974,-0.016845637583892615,9.818053691275168,0.00717948717948718,-0.00013422818791946302,0.037785234899328855
82,100,200,-100,8000.0,64.26,131.22,-33.21,0.23208393897435958,0.7210607135922336,0.6502566160000004,0.032162162162162174,0.021216216216216218,9.826689189189189,0.0045945945945945945,0.0025,0.10195945945945944
83,100,300,-100,8000.0,65.61,240.84,-36.09183673469388,0.2083642669902917,0.7810556699029129,0.6155093349514564,0.10445945945945946,-0.041351351351351345,9.779527027027026,0.00859375,-0.0012162162162162162,0.16979729729729726
84,200,100,-100,6705.35,129.91764705882352,66.38823529411765,-32.64179104477612,0.8277153764044947,0.21362351445783145,0.7126698647058827,0.0774193548387097,-0.006290322580645166,9.813709677419356,0.0066935483870967745,-0.0005645161290322581,0.10104838709677419
85,200,200,-100,8000.0,147.15,149.85,-32.54794520547945,0.4904315712195118,0.4793378461165046,0.6810312628272255,0.04482517482517483,-0.013846153846153843,9.782027972027972,0.008041958041958041,-0.005174825174825174,0.16965034965034964
86,200,300,-100,7727.0,158.76,248.4,-34.29,0.35374631553398106,0.7221809368932042,0.6989049029126216,0.06204081632653061,0.012925170068027209,9.792925170068028,0.010476190476190476,0.0031292517006802725,0.23857142857142863
87,300,100,-100,7588.94,239.76,66.96,-37.51578947368421,0.8462815671641787,0.15549142887700543,0.6661155000000001,0.014285714285714292,-0.06957142857142856,9.805214285714285,0.009785714285714285,-0.003785714285714285,0.1724285714285714
88,300,200,-100,4887.67,245.1038961038961,156.9056603773585,-28.6875,0.7381440884955747,0.3157506390476189,0.6734400198113204,0.04593406593406593,0.021978021978021983,9.74813186813187,0.012857142857142857,-0.00021978021978022027,0.23362637362637365
89,300,300,-100,5123.07,246.1153846153846,245.55405405405406,-30.5,0.5743137345132739,0.5818714921052632,0.676252310280374,0.12887755102040815,-0.006122448979591837,9.677040816326532,0.014183673469387757,0.006632653061224488,0.2866326530612245
90,100,100,-200,7275.14,45.6,45.71590909090909,-131.76,0.45930298461538455,0.41808345614035103,0.8250601674876853,0.062262773722627736,-0.014160583941605843,9.759708029197082,-0.0037226277372262775,-7.299270072992707e-05,-0.019635036496350365
