,V1_in,V2_in,V3_in,t,V1,V2,V3,I1,I2,I3,ax,ay,az,gx,gy,gz,color
0,100,100,100,8000,49.40425532,39.92553191,48.6,0.348619068,0.410502766,0.361439592,0.058344828,-0.269862069,10.53917241,0.003448276,-0.011241379,0.077241379,blue
1,100,200,100,8000,65.20212766,130.9787234,64.91489362,0.13821461,0.738535535,0.185243156,-0.03262069,-0.279241379,10.55682759,-0.00137931,-0.011724138,0.146,blue
2,100,300,100,8000,68.14285714,229.212766,67.19318182,0.101884795,0.869161536,0.11165198,-0.008888889,-0.241666667,10.56055556,-0.001111111,-0.016041667,0.195,blue
3,200,100,100,8000,136.1489362,62.90425532,66.92553191,0.739502233,0.238915367,0.127530262,0.051944444,-0.253819444,10.55819444,0.002363636,-0.011319444,0.129722222,blue
4,200,200,100,8000,151.0851064,148.212766,72.31034483,0.554610548,0.573718077,0.078542464,0.021862069,-0.294,10.56131034,-0.002,-0.014137931,0.207586207,blue
5,200,300,100,8000,162.8617021,247.0212766,81,0.334689146,0.746178727,0.081049172,0.015925926,-0.317185185,10.59148148,-0.004592593,-0.016222222,0.274666667,blue
6,300,100,100,8000,239.2659574,69.22340426,77.84042553,0.903353077,0.114408348,0.077763718,0.021111111,-0.291597222,10.59111111,-0.001319444,-0.012291667,0.176597222,blue
7,300,200,100,8000,247.8829787,158.8404255,78.41489362,0.763067221,0.400764139,0.075130917,-0.024027778,-0.29125,10.57875,-0.002152778,-0.014027778,0.257777778,blue
8,300,300,100,8000,257.6489362,253.6276596,83.29787234,0.549926184,0.585675654,0.079842545,0.049793103,-0.307103448,10.56455172,-0.004965517,-0.018,0.340068966,blue
9,100,100,200,8000,66.35106383,65.77659574,132.1276596,0.164447584,0.152490005,0.784516885,0.092937063,-0.284055944,10.55839161,0.002608696,-0.012307692,0.133286713,blue
10,100,200,200,8000,77.26595745,144.7659574,145.3404255,0.089126502,0.560566,0.533490436,0.108551724,-0.242275862,10.56089655,-0.001517241,-0.01337931,0.198068966,blue
11,100,300,200,8000,77.84042553,234.9574468,160.5638298,0.08854358,0.880794068,0.28661221,0.14625,-0.184722222,10.56520833,-0.001180556,-0.013125,0.258958333,blue
12,200,100,200,8000,151.9468085,67.78723404,148.787234,0.525147966,0.191991744,0.508505909,0.071805556,-0.186180556,10.55034722,0.001111111,-0.013680556,0.201597222,blue
13,200,200,200,8000,161.712766,155.393617,159.9893617,0.367110197,0.460921957,0.398298587,0.171875,-0.196736111,10.56597222,6.94E-05,-0.015138889,0.263055556,blue
14,200,300,200,8000,166.8829787,252.4787234,167.7446809,0.23409742,0.66999526,0.234467238,0.01337931,-0.282551724,10.56917241,-0.005034483,-0.016137931,0.335655172,blue
15,300,100,200,8000,244.7234043,68.93617021,161.1382979,0.73212539,0.112404628,0.313116099,0.051310345,-0.227724138,10.57931034,0.000344828,-0.013586207,0.236137931,blue
16,300,200,200,8000,251.9042553,170.0425532,171.7659574,0.631903558,0.301528349,0.227563888,0.040965517,-0.244206897,10.58406897,-0.002758621,-0.014344828,0.316275862,blue
17,300,300,200,8000,261.0957447,260.8085106,175.212766,0.493713,0.539571053,0.152449727,-0.042137931,-0.25337931,10.56641379,-0.008413793,-0.015034483,0.391517241,blue
18,100,100,300,8000,70.37234043,74.10638298,226.6276596,0.09115238,0.086975464,0.924926093,0.1,-0.304689655,10.57110345,0.002344828,-0.01462069,0.176482759,blue
19,100,200,300,8000,81.86170213,157.4042553,242.1382979,0.080507259,0.389299577,0.750616587,0.117062937,-0.258111888,10.57314685,0.001398601,-0.015034965,0.260979021,blue
20,100,300,300,8000,79.85106383,253.9148936,255.3510638,0.085793431,0.600961726,0.56385613,0.10958042,-0.246013986,10.57391608,-6.99E-05,-0.017552448,0.335244755,blue
21,200,100,300,8000,165.7340426,71.80851064,238.6914894,0.257410649,0.121985174,0.834442875,0.118055556,-0.250208333,10.58076389,0.002013889,-0.014375,0.245208333,blue
22,200,200,300,8000,170.3297872,161.4255319,246.4468085,0.201142383,0.316896557,0.665557438,0.108206897,-0.224482759,10.58331034,0.000413793,-0.016482759,0.316482759,blue
23,200,300,300,8000,176.9361702,257.6489362,259.0851064,0.14929052,0.541173625,0.483604535,0.098896552,-0.225034483,10.58165517,-0.002827586,-0.015931034,0.394827586,blue
24,300,100,300,8000,257.0744681,74.10638298,249.893617,0.513067073,0.108016428,0.648792144,0.116458333,-0.204027778,10.57493056,0.002013889,-0.013263889,0.300694444,blue
25,300,200,300,8000,259.9468085,259.9468085,256.5,0.440458467,0.237469226,0.237469226,0.042,-0.226758621,10.56337931,-0.003103448,-0.015655172,0.373310345,blue
26,300,300,300,8000,272.5851064,267.1276596,267.1276596,0.342739104,0.387493307,0.384746672,0.136666667,-0.233888889,10.57611111,-0.002430556,-0.017708333,0.458958333,blue
27,-100,100,100,8000,-14.14285714,31.29545455,30.15584416,0.960289288,0.621635658,0.648140938,-0.001458333,-0.262430556,10.56319444,0,-0.01,0.01625,blue
28,-100,200,100,8000,-16.5483871,120.6382979,56.87234043,0.876972356,0.976454591,0.295241346,0.013448276,-0.248482759,10.55868966,0.004482759,-0.011724138,0.070137931,blue
29,-100,300,100,8000,-26.13829787,229.787234,62.90425532,0.756903524,1.013436688,0.210305519,0.035594406,-0.271118881,10.56202797,0.002797203,-0.013216783,0.133846154,blue
30,-200,100,100,8000,-113.7446809,35.90425532,33.89361702,1.137327337,0.65273691,0.69699237,0.034551724,-0.239586207,10.56489655,0.006068966,-0.010689655,-0.014758621,blue
31,-200,200,100,8000,-117.1914894,120.3510638,40.78723404,1.015162587,0.872657943,0.407948561,0.070689655,-0.278689655,10.56896552,0.004689655,-0.009724138,0.021724138,blue
32,-200,300,100,8000,-124.6595745,227.4893617,57.07594937,0.921720952,1.000246745,0.317677255,0.037132867,-0.217272727,10.57811189,0.006153846,-0.014195804,0.072447552,blue
33,-300,100,100,8000,-224.0425532,40.21276596,34.75531915,1.122534726,0.536819587,0.631780289,0.085862069,-0.248482759,10.57834483,0.004896552,-0.011103448,-0.044,blue
34,-300,200,100,8000,-222.606383,130.6914894,39.92553191,1.085182674,0.851701279,0.515512865,0.11337931,-0.246413793,10.56634483,0.005931034,-0.011034483,-0.01262069,blue
35,-300,300,100,8000,-231.7978723,230.9361702,42.03409091,0.969053956,0.919562746,0.391595964,0.033034483,-0.247034483,10.56131034,0.005517241,-0.011862069,0.020413793,blue
36,-100,100,200,8000,-13.20652174,46.24468085,118.9148936,1.014299649,0.408581197,1.014546288,0.032,-0.175241379,10.55131034,0.006896552,-0.012068966,0.044689655,blue
37,-100,200,200,8000,-15.79787234,129.2553191,141.3191489,0.987613025,0.784886793,0.666173813,0.010482759,-0.189655172,10.56172414,0.001517241,-0.011586207,0.104482759,blue
38,-100,300,200,8000,-20.3258427,226.6276596,151.6595745,0.857894658,1.023422337,0.425566214,0.007655172,-0.207103448,10.57227586,0.003310345,-0.014,0.153310345,blue
39,-200,100,200,8000,-115.7553191,46.81914894,121.212766,1.116863971,0.41508716,0.976331303,0.046758621,-0.216827586,10.56544828,0.008,-0.010758621,0.024965517,blue
40,-200,200,200,8000,-118.9148936,135,144.7659574,1.06410262,0.715708361,0.619348638,0.014265734,-0.172517483,10.57125874,0.005174825,-0.012377622,0.062937063,blue
41,-200,300,200,8000,-121.212766,233.5212766,153.0957447,1.01282051,0.940828399,0.452169505,0.05,-0.212916667,10.57215278,0.002291667,-0.014722222,0.119375,blue
42,-300,100,200,8000,-222.0319149,39.63829787,123.7978723,1.128205347,0.462031497,0.909763313,-0.007655172,-0.202827586,10.57586207,0.005862069,-0.008827586,-0.001724138,blue
43,-300,200,200,8000,-222.0319149,129.8297872,134.1382979,1.11932912,0.741370981,0.68774675,0.024896552,-0.209448276,10.57144828,0.006827586,-0.00937931,0.032275862,blue
44,-300,300,200,8000,-217.4361702,228.6382979,148.787234,1.049309649,0.894354203,0.476701147,0.031517241,-0.221103448,10.55489655,0.005034483,-0.012965517,0.074137931,blue
45,-100,100,300,8000,-19.71910112,62.90425532,220.0212766,0.758650814,0.213767927,0.945368022,0.032447552,-0.194265734,10.57062937,0.003356643,-0.010839161,0.083706294,blue
46,-100,200,300,8000,-14.91044776,152.7,210.9176471,0.777726272,0.417606729,0.815018345,0.109370629,-0.182167832,10.58496503,0.001258741,-0.013706294,0.158461538,blue
47,-100,300,300,8000,-26.34939759,247.5957447,247.8829787,0.771768385,0.681318893,0.639848455,0.097862069,-0.193724138,10.55627586,0.001655172,-0.013172414,0.228482759,blue
48,-200,100,300,8000,-123.7978723,59.26829268,234.0957447,0.936760404,0.28130783,0.91654338,0.089517241,-0.202206897,10.566,0.002896552,-0.012068966,0.063448276,blue
49,-200,200,300,8000,-125.2340426,141.75,245.2978723,0.900914799,0.50971248,0.687288191,0.07824,-0.22392,10.55888,0.00632,-0.01752,0.13704,blue
50,-200,300,300,8000,-119.7765957,233.2340426,248.4574468,0.960426932,0.790237991,0.598449136,-0.005625,-0.16125,10.55277778,-0.002222222,-0.012152778,0.152291667,blue
51,-300,100,300,8000,-225.4787234,52.27659574,230.9361702,1.118589639,0.362510794,0.937253322,-0.001388889,-0.178125,10.56069444,0.005833333,-0.010833333,0.023402778,blue
52,-300,200,300,8000,-228.6382979,144.7659574,245.0106383,1.089990168,0.610946866,0.774654899,0.08262069,-0.161931034,10.56344828,0.006068966,-0.011724138,0.076965517,blue
53,-300,300,300,8000,-228.6382979,242.712766,256.787234,1.059541505,0.799802918,0.60724863,0.059241379,-0.193862069,10.556,0.004965517,-0.013034483,0.124068966,blue
54,100,-100,100,8000,39.92553191,-29.0106383,41.64893617,0.520463611,0.726208294,0.498644001,0.050694444,-0.132291667,10.55291667,0.004861111,-0.0068,0.017638889,blue
55,100,-200,100,8000,44.5212766,-128.9680851,41.36170213,0.472454901,0.89583337,0.480276101,0.098344828,-0.086137931,10.57793103,0.008137931,-0.011724138,-0.044689655,blue
56,100,-300,100,8000,47.68085106,-236.9680851,44.5212766,0.424432784,0.869206111,0.409023428,0.101862069,-0.181517241,10.56193103,0.00662069,-0.009034483,-0.106275862,blue
57,200,-100,100,8000,132.9893617,-28.22727273,65.20212766,0.788215115,0.75468462,0.218071781,0.07662069,-0.313862069,10.5482069,0.004482759,-0.012137931,0.066275862,blue
58,200,-200,100,8000,139.0212766,-123.2234043,54,0.700197452,0.956853952,0.32970581,0.098415842,-0.301386139,10.55722772,0.006336634,-0.010792079,0.01019802,blue
59,200,-300,100,8000,144.4787234,-229.212766,47.68085106,0.591592837,1.030202159,0.39093069,0.056,-0.257517241,10.54641379,0.00662069,-0.010206897,-0.047034483,blue
60,300,-100,100,8000,223.7553191,-29.0106383,66.63829787,0.936760539,0.724142387,0.153468947,0.050344828,-0.327793103,10.55903448,0.004068966,-0.012068966,0.100758621,blue
61,300,-200,100,8000,242.712766,-125.2340426,66.92553191,0.772893819,0.834196236,0.210095111,0.064068966,-0.311793103,10.55613793,0.005655172,-0.010965517,0.051586207,blue
62,300,-300,100,8000,244.1489362,-223.7553191,49.69148936,0.758506145,1.003204924,0.313820869,0.069793103,-0.262206897,10.55075862,0.006827586,-0.009517241,-0.01537931,blue
63,100,-100,200,8000,65.77659574,-16.65957447,120.3510638,0.205374559,0.925172644,0.991247726,0.078344828,-0.330689655,10.55772414,0.00537931,-0.010413793,0.062482759,blue
64,100,-200,200,8000,61.75531915,-113.4574468,118.3404255,0.213261448,0.882149912,0.746141078,0.157724138,-0.304965517,10.55737931,0.006068966,-0.00937931,0.01862069,blue
65,100,-300,200,8000,62.32978723,-232.0851064,139.3085106,0.252341961,0.957716832,0.721770447,0.136896552,-0.275586207,10.56075862,0.009310345,-0.010896552,-0.041586207,blue
66,200,-100,200,8000,145.6276596,-18.58064516,145.6276596,0.555596736,0.852564111,0.619206255,0.111724138,-0.350137931,10.54324138,0.004482759,-0.014137931,0.117724138,blue
67,200,-200,200,8000,148.787234,-118.3404255,142.7553191,0.506040453,1.056952789,0.615631371,0.114896552,-0.308551724,10.54806897,0.005655172,-0.012551724,0.056896552,blue
68,200,-300,200,8000,146.2021277,-222.3191489,139.5957447,0.54672101,1.086168529,0.623027803,0.125724138,-0.320137931,10.54455172,0.005724138,-0.011034483,-0.007724138,blue
69,300,-100,200,8000,236.6808511,-14.07446809,153.3829787,0.768367933,0.830005156,0.355349473,0.081,-0.328857143,10.53614286,0.002785714,-0.014928571,0.154785714,blue
70,300,-200,200,8000,249.0319149,-118.0531915,152.5212766,0.701800005,1.025517976,0.427391385,0.075724138,-0.275931034,10.54765517,0.006482759,-0.008758621,0.098551724,blue
71,300,-300,200,8000,253.0531915,-225.1914894,154.2446809,0.658530798,1.041296774,0.477317495,0.122827586,-0.306482759,10.54565517,0.004689655,-0.009448276,0.034965517,blue
72,100,-100,300,8000,70.37234043,-35.32978723,228.3510638,0.108409643,0.68417174,0.972633077,0.044861111,-0.175694444,10.56340278,0.002222222,-0.011180556,0.111805556,blue
73,100,-200,300,8000,66.35106383,-126.6702128,234.6702128,0.166604587,0.875739548,0.910256438,0.035174825,-0.217972028,10.55853147,0.003846154,-0.010909091,0.062027972,blue
74,100,-300,300,7701.26,66.35106383,-236.9680851,238.1170213,0.168978409,0.920030436,0.868846285,0.107553957,-0.238561151,10.54913669,0.006402878,-0.01028777,0.004604317,blue
75,200,-100,300,8000,160.2765957,-30.15957447,244.7234043,0.347016481,0.746548466,0.759245721,0.097793103,-0.213586207,10.55462069,0.001724138,-0.013655172,0.186689655,blue
76,200,-200,300,8000,154.2446809,-116.0425532,239.2659574,0.430966327,1.083209779,0.819526736,0.199655172,-0.200758621,10.55468966,0.003931034,-0.013034483,0.094965517,blue
77,200,-300,300,7339.84,158.8404255,-219.7340426,234.9574468,0.371512896,0.994789615,0.744817378,0.089029851,-0.260746269,10.55261194,0.003208955,-0.007686567,0.052761194,blue
78,300,-100,300,8000,251.0425532,-19.16129032,246.4468085,0.619329582,0.801349579,0.65196101,0.068819444,-0.305416667,10.546875,0.001041667,-0.016597222,0.199305556,blue
79,300,-200,300,7451.68,252.1914894,-115.4680851,247.3085106,0.57121777,1.041616183,0.633910791,0.068088235,-0.272352941,10.55463235,0.003529412,-0.013455882,0.138897059,blue
80,300,-300,300,6613.99,255.3510638,-233.5212766,262.2446809,0.541342652,0.87614091,0.499552722,0.061147541,-0.166721311,10.5452459,0.003196721,-0.010409836,0.10942623,blue
81,100,100,-100,8000,28.88372093,30.03370787,-9.3,0.718335478,0.682936596,0.955699439,0.116758621,-0.161448276,10.56193103,0.005793103,-0.015,0.015862069,blue
82,100,200,-100,8000,58.74725275,110.0106383,-15.5106383,0.276353007,1.001972626,0.822392293,0.109166667,-0.182638889,10.55979167,0.004097222,-0.012291667,0.071458333,blue
83,100,300,-100,8000,66.92553191,219.7340426,-27,0.177867583,1.053522477,0.676154051,0.137724138,-0.227103448,10.56296552,0.002068966,-0.01337931,0.134344828,blue
84,200,100,-100,8000,120.0638298,47.39361702,-15.79787234,1.02391524,0.417475549,0.915680178,0.107241379,-0.173586207,10.54786207,0.003586207,-0.012137931,0.054,blue
85,200,200,-100,8000,142.1808511,133.8510638,-13.65517241,0.692061351,0.790680606,0.95269244,0.120206897,-0.181931034,10.54896552,0.003655172,-0.013655172,0.108413793,blue
86,200,300,-100,8000,156.8297872,228.3510638,-16.08510638,0.43158266,1.018367712,0.940705125,0.13737931,-0.163793103,10.55337931,0.001034483,-0.011655172,0.169172414,blue
87,300,100,-100,8000,224.6170213,63.4787234,-14.56179775,1.121794779,0.221770038,0.872164774,0.091448276,-0.101448276,10.53034483,0.004137931,-0.010965517,0.083241379,blue
88,300,200,-100,8000,236.393617,150.2234043,-18.69230769,0.916913077,0.490754356,0.920365067,0.098344828,-0.146551724,10.54717241,0.002758621,-0.012758621,0.153517241,blue
89,300,300,-100,8000,248.4574468,239.2659574,-10.05319149,0.631903568,0.73274179,0.946364635,0.111517241,-0.135931034,10.55793103,0.002551724,-0.013310345,0.218206897,blue
90,100,100,-200,8000,20.68085106,26.71276596,-108.5744681,0.754684601,0.698348236,1.190089058,0.12537931,-0.232896552,10.55117241,0.006275862,-0.011931034,-0.005724138,blue
91,100,200,-200,8000,42.5106383,130.6914894,-124.6595745,0.460552178,0.851824534,0.959442914,0.097832168,-0.194195804,10.56671329,0.004965035,-0.00993007,0.036643357,blue
92,100,300,-200,8000,58.30851064,229.787234,-124.9468085,0.330526598,0.975098838,0.904709202,0.079722222,-0.206180556,10.56694444,0.003611111,-0.011041667,0.079861111,blue
93,200,100,-200,8000,122.0744681,42.21126761,-108.8617021,0.861403371,0.388711657,1.013856761,0.047862069,-0.162344828,10.56006897,0.005172414,-0.010965517,0.019310345,blue
94,200,200,-200,8000,144.1914894,140.4574468,-115.4680851,0.66839275,0.720414452,1.105153077,0.073517241,-0.184896552,10.54868966,0.002827586,-0.011931034,0.082758621,blue
95,200,300,-200,8000,148.787234,238.1170213,-118.0531915,0.564349226,0.853550342,0.9921105,0.049448276,-0.240413793,10.56282759,0.001655172,-0.012206897,0.124413793,blue
96,300,100,-200,8000,220.3085106,54.28723404,-114.606383,1.049186365,0.339230531,1.058925212,0.036413793,-0.129241379,10.56772414,0.005931034,-0.009310345,0.046827586,blue
97,300,200,-200,8000,232.3723404,146.2021277,-112.0212766,0.875369923,0.514546356,1.077909144,0.103958333,-0.176875,10.54784722,0.004166667,-0.011111111,0.127013889,blue
98,300,300,-200,7205.23,250.7553191,243.287234,-120.4382022,0.594260069,0.642507945,0.927567724,0.043359375,-0.213828125,10.55523438,-0.006875,-0.01359375,0.199453125,blue
99,100,100,-300,8000,33.67741935,38.77659574,-221.7446809,0.637944021,0.531681544,1.072855087,0.05875,-0.208055556,10.54027778,0.008055556,-0.010277778,-0.052847222,blue
100,100,200,-300,8000,38.4893617,126.3829787,-221.1702128,0.555103659,0.865384663,1.079388774,0.314689655,-0.189310345,10.55131034,0.005103448,-0.01337931,-0.009931034,blue
101,100,300,-300,8000,47.96808511,235.2446809,-230.3617021,0.402859774,0.85823487,0.93232237,0.102758621,-0.25737931,10.54337931,0.004551724,-0.012689655,0.047586207,blue
102,200,100,-300,8000,127.8191489,40.5,-219.7340426,0.904092841,0.467979628,1.120932019,0.119793103,-0.161172414,10.54006897,0.005862069,-0.011103448,-0.010068966,blue
103,200,200,-300,8000,141.606383,146.7765957,-222.606383,0.6772684,0.561267386,1.019970467,-0.021119403,-0.21738806,10.5480597,-0.000149254,-0.012686567,0.048656716,blue
104,200,300,-300,7049.12,147.6382979,240.1276596,-230.5862069,0.455719128,0.686066258,0.838925887,0.210967742,-0.220887097,10.56806452,0.006451613,-0.019354839,0.136048387,blue
105,300,100,-300,8000,213.1276596,49.69148936,-214.2765957,0.942061266,0.3264772,1.050647597,0.104896552,-0.162482759,10.55710345,0.005448276,-0.013172414,0.023517241,blue
106,300,200,-300,7441.13,241.5638298,156.7173913,-228.3510638,0.776764619,0.45687639,0.996147321,0.038518519,-0.231111111,10.54666667,-0.001407407,-0.012148148,0.084666667,blue
107,300,300,-300,8000,237.8297872,239.5531915,-209.106383,0.674193374,0.690821382,1.045241598,0.031655172,-0.216689655,10.55,0.000413793,-0.013310345,0.15137931,blue
108,-100,-100,100,8000,-39.35106383,-37.62765957,15.79787234,0.568663861,0.668516053,0.943910208,0.118068966,-0.162827586,10.56034483,0.002058824,-0.012413793,-0.043241379,blue
109,-100,-200,100,8000,-63.76595745,-122.6489362,17.75342466,0.250739409,0.940211823,0.790680578,0.130275862,-0.179517241,10.55034483,0.006275862,-0.010206897,-0.108137931,blue
110,-100,-300,100,8000,-62.32978723,-232.9468085,30.44680851,0.223353232,0.862795987,0.656940946,0.114965517,-0.175448276,10.55848276,0.008413793,-0.008413793,-0.17737931,blue
111,-200,-100,100,8000,-126.0957447,-49.69148936,13.5,0.935157692,0.295818841,0.886337583,0.086413793,-0.180137931,10.54710345,0.007103448,-0.009448276,-0.087103448,blue
112,-200,-200,100,8000,-147.0638298,-139.3085106,17.80851064,0.596523856,0.697855284,0.843072038,0.053172414,-0.186344828,10.54096552,0.011793103,-0.008896552,-0.15737931,blue
113,-200,-300,100,8000,-159.9893617,-233.8085106,26.42553191,0.368159012,0.883752534,0.722056331,0.101724138,-0.185517241,10.54496552,0.009448276,-0.008689655,-0.228896552,blue
114,-300,-100,100,8000,-205.9468085,-67.06451613,20.625,0.916298007,0.155376829,0.710131368,0.074275862,-0.160413793,10.55903448,0.0071875,-0.008206897,-0.128551724,blue
115,-300,-200,100,8000,-240.9893617,-160.2765957,20.68085106,0.809541418,0.379191096,0.778486598,0.110413793,-0.160137931,10.54531034,0.011172414,-0.008068966,-0.215448276,blue
116,-300,-300,100,8000,-257.3617021,-251.6170213,23.80645161,0.551898524,0.693663938,0.739359195,0.053034483,-0.126689655,10.54427586,0.014344828,-0.002551724,-0.278689655,blue
117,-100,-100,200,8000,-40.78723404,-37.62765957,116.9042553,0.579142192,0.645217197,1.086662082,0.051,-0.265857143,10.56842857,0.005142857,-0.009571429,-0.001214286,blue
118,-100,-200,200,8000,-53.42553191,-136.1489362,124.3723404,0.366493856,0.795241697,0.919872019,0.115655172,-0.205931034,10.55924138,0.006137931,-0.010758621,-0.059517241,blue
119,-100,-300,200,8000,-61.46808511,-229.787234,127.2446809,0.272452122,0.852810859,0.823514766,0.043172414,-0.18262069,10.56462069,0.01,-0.004206897,-0.115724138,blue
120,-200,-100,200,8000,-134.1382979,-52.27659574,120.9255319,0.852687466,0.351575205,1.040557255,0.049652778,-0.227986111,10.56402778,0.008611111,-0.009375,-0.052083333,blue
121,-200,-200,200,8000,-149.0744681,-144.7659574,119.4893617,0.603920269,0.630670799,0.974112466,0.05262069,-0.221517241,10.56896552,0.008068966,-0.009241379,-0.112068966,blue
122,-200,-300,200,8000,-156.2553191,-236.6808511,122.3617021,0.427268063,0.884738721,0.931459644,0.106965517,-0.233655172,10.57737931,0.01,-0.00937931,-0.176068966,blue
123,-300,-100,200,8000,-227.2021277,-54,119.2021277,0.915504239,0.276101187,0.86908289,0.064195804,-0.187062937,10.56034965,0.007132867,-0.010559441,-0.074685315,blue
124,-300,-200,200,8000,-245.5851064,-149.9361702,119.4893617,0.775148111,0.522312673,1.008012635,0.090827586,-0.215724138,10.54744828,0.009724138,-0.008,-0.151034483,blue
125,-300,-300,200,8000,-254.4893617,-247.0212766,124.6595745,0.500739646,0.745439058,0.923201883,0.149103448,-0.243448276,10.54386207,0.009793103,-0.00737931,-0.181034483,blue
126,-100,-100,300,8000,-40.97647059,-41.36170213,224.3297872,0.53242113,0.564472495,1.044378635,0.117241379,-0.221172414,10.56482759,0.005862069,-0.012206897,0.035448276,blue
127,-100,-200,300,8000,-48.54255319,-128.106383,227.2021277,0.409886385,0.852564154,1.060034654,0.114748201,-0.265683453,10.54251799,0.006978417,-0.008057554,-0.022877698,blue
128,-100,-300,300,8000,-59.45744681,-228.0638298,232.3723404,0.299309413,0.963017764,0.983111438,0.066805556,-0.264722222,10.55402778,0.007916667,-0.008055556,-0.084930556,blue
129,-200,-100,300,8000,-135,-44.23404255,220.8829787,0.790803885,0.452905407,1.045857755,0.048068966,-0.246896552,10.53627586,0.007655172,-0.008896552,-0.000896552,blue
130,-200,-200,300,8000,-142.1808511,-136.4361702,217.1489362,0.598948237,0.671582498,1.099777202,0.045862069,-0.219586207,10.53896552,0.010827586,-0.006965517,-0.062827586,blue
131,-200,-300,300,8000,-148.5,-235.2446809,224.0425532,0.463880553,0.793269347,0.99161712,0.170902778,-0.260277778,10.53756944,0.008472222,-0.009305556,-0.126805556,blue
132,-300,-100,300,8000,-231.7978723,-50.26595745,225.1914894,0.90913636,0.361778611,0.986686266,0.057241379,-0.182275862,10.55496552,0.009241379,-0.009241379,-0.038,blue
133,-300,-200,300,7325.55,-239.8064516,-144.7659574,218.0543478,0.722982755,0.558185469,1.047435963,0.152348485,-0.246136364,10.55181818,0.011893939,-0.012954545,-0.099318182,blue
134,-300,-300,300,8000,-253.3404255,-247.8829787,221.7446809,0.621402593,0.679421549,1.011525455,0.068413793,-0.251034483,10.54882759,0.010137931,-0.004551724,-0.174206897,blue
135,100,-100,-100,8000,-38.20212766,10.91489362,-41.07446809,0.636464716,1.006533832,0.614891736,0.065104895,-0.201398601,10.56272727,0,-0.010263158,-0.036923077,blue
136,100,-200,-100,8000,-41.07446809,111.4468085,-40.5,0.541050389,1.217579154,0.554610567,0.081034483,-0.132758621,10.558,0.007103448,-0.011103448,0.01337931,blue
137,100,-300,-100,8000,-41.93617021,222.893617,-42.22340426,0.53291426,1.135848389,0.512943837,0.024413793,-0.226137931,10.54717241,0.003448276,-0.012206897,0.071655172,blue
138,200,-100,-100,8000,-125.5212766,18.62068966,-66.35106383,0.930719774,0.82100589,0.211702623,0.020758621,-0.299241379,10.56331034,0.007586207,-0.009103448,-0.094275862,blue
139,200,-200,-100,8000,-136.1489362,119.7765957,-58.34482759,0.818540529,1.028353019,0.295493913,-0.012916667,-0.328472222,10.53895833,0.007361111,-0.008888889,-0.048263889,blue
140,200,-300,-100,8000,-140.7446809,228.3510638,-58.59574468,0.736440043,1.010108341,0.286612166,0.019652778,-0.284722222,10.54875,0.006666667,-0.012916667,0.002222222,blue
141,300,-100,-100,8000,-227.7765957,35.61702128,-68.93617021,1.015778913,0.658037641,0.085260291,0.024375,-0.282847222,10.55972222,0.009097222,-0.006597222,-0.137222222,blue
142,300,-200,-100,8000,-234.9574468,123.7978723,-69.5106383,0.947854913,0.914077904,0.109037746,0.032517483,-0.275944056,10.55272727,0.008391608,-0.009020979,-0.097412587,blue
143,300,-300,-100,8000,-232.9468085,214.8,-64.68131868,0.831959692,0.902996653,0.145640905,0.113517241,-0.271862069,10.53931034,0.007793103,-0.009586207,-0.045793103,blue
144,100,-100,-200,8000,-66.92553191,26.71276596,-123.7978723,0.220413993,0.749013963,0.926528356,0.062275862,-0.214137931,10.54931034,0.008482759,-0.009517241,-0.08262069,blue
145,100,-200,-200,8000,-58.0212766,121.212766,-135.5744681,0.340483016,0.973989125,0.74519251,0.060137931,-0.307034483,10.53496552,0.004206897,-0.011103448,-0.035103448,blue
146,100,-300,-200,8000,-51.35869565,229.5,-143.9042553,0.362918866,1.002958659,0.642258659,0.033680556,-0.287638889,10.545625,0.002152778,-0.011944444,0.019861111,blue
147,200,-100,-200,8000,-149.6489362,15.79787234,-148.5,0.538215082,0.850345212,0.596030779,0.002689655,-0.307310345,10.54648276,0.00937931,-0.00737931,-0.162275862,blue
148,200,-200,-200,8000,-145.0531915,114.606383,-147.6382979,0.508205146,0.799186541,0.517006858,0.037931034,-0.278551724,10.54586207,0.006965517,-0.00937931,-0.098551724,blue
149,200,-300,-200,6803.9,-150.2234043,234.9574468,-150.7978723,0.538754606,0.900000083,0.490437729,0.16483871,-0.266532258,10.54798387,0.010080645,-0.019677419,-0.018306452,blue
150,300,-100,-200,8000,-245.8723404,35.32978723,-164.0106383,0.783900519,0.666920713,0.333458746,0.084206897,-0.320137931,10.54,0.009517241,-0.007793103,-0.214758621,blue
151,300,-200,-200,8000,-250.7553191,127.2446809,-157.6914894,0.726623483,0.878110414,0.334353628,0.122413793,-0.262413793,10.53124138,0.011724138,-0.013241379,-0.153793103,blue
152,300,-300,-200,6307.75,-245.5851064,231.2608696,-157.3815789,0.675161485,0.912380062,0.353094638,0.192857143,-0.284117647,10.55310924,0.006806723,-0.017563025,-0.091848739,blue
153,100,-100,-300,8000,-70.65957447,20.03225806,-226.0531915,0.125123173,0.810865664,1.092702322,0.034896552,-0.210482759,10.56427586,0.007862069,-0.009448276,-0.106413793,blue
154,100,-200,-300,8000,-64.62765957,119.4893617,-238.1170213,0.227563885,0.96092224,0.857248389,0.041448276,-0.254344828,10.54503448,0.007586207,-0.010275862,-0.070758621,blue
