,V1_in,V2_in,V3_in,t,V1,V2,V3,I1,I2,I3,ax,ay,az,gx,gy,gz
38,-100,300,200,5770.31,-35.57142857142857,253.01123595505618,160.90540540540542,0.6578123525179853,0.6356911476510064,0.3886546335616443,0.06254545454545454,-0.16854545454545453,10.56209090909091,0.0025454545454545456,-0.01309090909090909,0.2147272727272727
39,-200,100,200,7978.62,-123.66,64.0,119.93023255813954,0.8679815907692311,0.20049235367231652,0.890502413775511,0.08712328767123287,-0.2154109589041096,10.543013698630135,0.005136986301369863,-0.011712328767123288,0.04171232876712329
40,-200,200,200,4789.58,-135.34177215189874,155.53521126760563,147.27272727272728,0.7835471583333331,0.4345711129310351,0.5858323728813558,0.15213483146067416,-0.17640449438202246,10.545393258426966,0.008314606741573034,-0.013370786516853932,0.10056179775280898
41,-200,300,200,3756.67,-131.22,255.49253731343285,152.83018867924528,0.769728650485436,0.566075048076923,0.5030399804123713,0.06742857142857141,-0.1845714285714286,10.536857142857142,0.007142857142857142,-0.009571428571428573,0.16299999999999998
42,-300,100,200,4042.61,-236.14285714285714,59.785714285714285,124.0,0.8663341018518518,0.26837594380952373,0.9154540360360361,0.18759493670886077,-0.21430379746835443,10.53278481012658,0.01227848101265823,-0.01227848101265823,0.005822784810126582
43,-300,200,200,4201.25,-237.0,155.88679245283018,142.44827586206895,0.8695651739130431,0.4230767767857146,0.6407839716981131,0.08860759493670887,-0.14734177215189873,10.541392405063291,0.011012658227848101,-0.01,0.03468354430379747
44,-300,300,200,4153.78,-240.05454545454546,258.5342465753425,149.64406779661016,0.8844932952380952,0.5602321226415098,0.5716015216981133,0.10144736842105263,-0.1986842105263158,10.5375,0.008157894736842105,-0.010789473684210528,0.10671052631578946
45,-100,100,300,3533.56,-25.137931034482758,64.43181818181819,224.4,0.7254699733333331,0.16068361199999995,0.8877422695121944,0.08333333333333333,-0.20565217391304352,10.544057971014492,0.005217391304347827,-0.015072463768115942,0.16014492753623186
46,-100,200,300,5057.35,-23.142857142857142,159.98507462686567,222.0,0.7654164462809918,0.2898737415254237,0.9559228280991736,0.11829787234042555,-0.2526595744680851,10.538297872340426,0.001595744680851064,-0.013404255319148937,0.2098936170212766
47,-100,300,300,2868.17,-30.970588235294116,260.5135135135135,246.6,0.7305721846153842,0.5089567808219178,0.6794873970588233,0.07150943396226415,-0.09245283018867925,10.57132075471698,0.0033962264150943383,-0.013018867924528303,0.2843396226415094
48,-200,100,300,3532.59,-135.52941176470588,73.46511627906976,236.3684210526316,0.7802622093023251,0.1155510311688312,0.9063547173913044,0.13462686567164178,-0.1444776119402985,10.562388059701492,0.00626865671641791,-0.01462686567164179,0.10492537313432834
49,-200,200,300,2538.05,-142.14705882352942,172.63636363636363,246.75,0.7242542459016396,0.21815875245901634,0.751447467741935,0.14312499999999997,-0.06374999999999999,10.56625,0.007499999999999999,-0.01625,0.16520833333333332
50,-200,300,300,3109.52,-132.48837209302326,265.89130434782606,251.4,0.7572216962025315,0.4453098873417722,0.6346156125,0.11571428571428569,-0.09999999999999999,10.570000000000002,0.005892857142857143,-0.013392857142857142,0.23285714285714285
51,-300,100,300,3650.56,-236.25,68.21052631578948,233.02173913043478,0.8911622340425533,0.148903191566265,0.9832113571428571,0.13794117647058823,-0.17205882352941176,10.561617647058824,0.0072058823529411765,-0.011470588235294118,0.058529411764705885
52,-300,200,300,2124.05,-246.27272727272728,173.17241379310346,236.82857142857142,0.7748251999999995,0.23270423773584903,0.7995337454545453,0.07441860465116279,-0.16279069767441862,10.550232558139534,0.009767441860465116,-0.01511627906976744,0.09581395348837207
53,-300,300,300,2593.64,-235.7560975609756,259.4634146341463,249.17142857142858,0.8635108923076915,0.47061146153846134,0.7287661093749999,0.09882352941176471,-0.1515686274509804,10.535882352941178,0.006274509803921568,-0.013725490196078431,0.16058823529411767
54,100,-100,100,8000.0,54.0,-25.75862068965517,46.98,0.34166635500000053,0.7022175028985514,0.396747687804878,0.16027586206896552,-0.22337931034482758,10.546068965517241,0.006482758620689656,-0.014545454545454545,0.04124137931034483
55,100,-200,100,7267.22,62.30769230769231,-128.52,52.94805194805195,0.2766076653631292,0.8038808810810818,0.3635836797752813,0.1375,-0.20691176470588235,10.546029411764707,0.007573529411764706,-0.011691176470588234,-0.006544117647058823
56,100,-300,100,5534.03,60.63157894736842,-243.83076923076922,50.07272727272727,0.2591090640350876,0.7216411439999996,0.3726353196721314,0.12027522935779816,-0.21522935779816516,10.549724770642202,0.006330275229357797,-0.01018348623853211,-0.060917431192660555
57,200,-100,100,5245.35,137.21917808219177,-36.28125,76.56716417910448,0.7353548540145984,0.663116623076923,0.10234855546218491,0.1076842105263158,-0.2296842105263158,10.542315789473683,0.005473684210526316,-0.014210526315789474,0.09305263157894737
58,200,-200,100,5615.86,150.82758620689654,-141.6,67.32911392405063,0.542822319727891,0.670232854304636,0.14362817744360903,0.1363106796116505,-0.1503883495145631,10.549611650485437,0.0010679611650485437,-0.013592233009708738,0.045242718446601944
59,200,-300,100,5219.59,153.21686746987953,-246.7125,63.775862068965516,0.48643620289855055,0.6981525073529413,0.21417777279411762,0.08484210526315789,-0.18463157894736842,10.538526315789474,0.0050526315789473685,-0.012315789473684212,-0.01263157894736842
60,300,-100,100,4330.67,243.7826086956522,-42.283018867924525,88.8,0.7984665607476628,0.4840048285714284,0.09489815773195877,0.12851851851851853,-0.21222222222222223,10.546543209876543,0.0037037037037037043,-0.013950617283950617,0.16320987654320981
61,300,-200,100,4263.9,251.20253164556962,-142.83870967741936,83.75510204081633,0.7003929009009006,0.6360858807339448,0.07977202929292936,0.0916883116883117,-0.21259740259740262,10.552337662337662,0.005454545454545455,-0.014285714285714287,0.11493506493506496
62,300,-300,100,4038.81,250.77272727272728,-248.2258064516129,73.86792452830188,0.6435152621359219,0.6967457980769225,0.10494923720930237,0.10844155844155846,-0.20428571428571426,10.55038961038961,0.006233766233766235,-0.0138961038961039,0.05337662337662338
63,100,-100,200,5612.33,84.8076923076923,-40.34117647058824,129.28235294117647,0.07852558984375002,0.5863249555555559,0.8526899281045762,0.1575728155339806,-0.20718446601941748,10.54514563106796,0.002912621359223301,-0.011650485436893206,0.1045631067961165
64,100,-200,200,4472.14,70.39285714285714,-142.10526315789474,142.46808510638297,0.1012946693069307,0.6862350701754385,0.7226311999999997,0.11333333333333333,-0.2254761904761905,10.533095238095237,0.002023809523809524,-0.017142857142857144,0.058690476190476196
65,100,-300,200,5015.56,69.42857142857143,-246.53571428571428,144.85714285714286,0.12185150530973447,0.725662025203252,0.6308111300813007,0.07173076923076924,-0.19365384615384615,10.546826923076923,0.006346153846153845,-0.00826923076923077,0.0022115384615384614
66,200,-100,200,3431.65,163.8,-40.81395348837209,152.2340425531915,0.33966417283950606,0.5080127874999999,0.3858971375000001,0.12067415730337079,-0.12269662921348316,10.543932584269664,0.0016853932584269663,-0.013033707865168541,0.1543820224719101
67,200,-200,200,3954.88,168.044776119403,-140.68421052631578,156.31578947368422,0.3100230616161614,0.7018650454545449,0.42002422857142846,0.03600000000000001,-0.20493333333333333,10.569600000000001,0.004000000000000001,-0.010533333333333334,0.11626666666666667
68,200,-300,200,3656.08,169.23214285714286,-242.49056603773585,154.7560975609756,0.25140690609756094,0.7510946463414627,0.4189062180722893,0.022266666666666667,-0.1848,10.583599999999999,0.0017333333333333337,-0.014,0.060933333333333325
69,300,-100,200,3344.05,250.77966101694915,-39.4054054054054,176.72727272727272,0.6810719775280893,0.6336998690476188,0.14990124871794874,0.10540983606557376,-0.24573770491803276,10.564918032786887,0.0018032786885245904,-0.016065573770491805,0.22557377049180324
70,300,-200,200,3277.8,257.8965517241379,-143.75675675675674,169.78846153846155,0.5399523488372091,0.7088124252873558,0.19384598533333328,0.08492063492063491,-0.2146031746031746,10.563492063492063,0.004285714285714286,-0.013650793650793651,0.17174603174603173
71,300,-300,200,3284.37,259.74,-246.6346153846154,168.75,0.4893419879518071,0.6904085432098763,0.23213653866666656,0.11596774193548388,-0.17532258064516132,10.559193548387096,0.002419354838709678,-0.013548387096774195,0.11887096774193548
72,100,-100,300,3846.51,97.57894736842105,-35.265306122448976,217.39655172413794,0.21303853297872355,0.6109734634408601,1.1183227302083334,0.15197183098591552,-0.18943661971830986,10.553521126760563,0.007042253521126761,-0.01183098591549296,0.17295774647887321
73,100,-200,300,3785.06,88.2,-140.2941176470588,229.0,0.1297312690476191,0.6407276406976742,0.8688133023255814,0.13214285714285715,-0.1894285714285714,10.559428571428572,0.005857142857142858,-0.015000000000000001,0.12314285714285715
74,100,-300,300,3173.4,87.48,-243.6,235.95652173913044,0.10444939264705888,0.7000310722891564,0.8116373717948715,0.09900000000000002,-0.18550000000000003,10.5745,0.0055000000000000005,-0.016,0.08083333333333333
75,200,-100,300,3338.31,188.4,-36.5625,227.0204081632653,0.0879120339285714,0.5265191945205482,0.8214510987804876,0.0861290322580645,-0.21129032258064517,10.582419354838711,0.002419354838709678,-0.017258064516129032,0.23306451612903226
76,200,-200,300,3542.51,180.9,-135.0,241.44230769230768,0.10666660133333342,0.69502274117647,0.690220779069767,0.13984375,-0.22609375,10.556249999999999,0.0054687500000000005,-0.017031249999999998,0.19140625
77,200,-300,300,3089.14,177.6315789473684,-247.1086956521739,252.34615384615384,0.14102552500000004,0.6870481923076922,0.6253206374999998,0.128135593220339,-0.1457627118644068,10.556271186440677,0.001186440677966102,-0.013898305084745762,0.13033898305084746
78,300,-100,300,3166.93,269.0357142857143,-43.2,261.0,0.35416641249999986,0.45448708875,0.4282049625,0.028275862068965516,-0.08051724137931035,10.552586206896551,-0.00017241379310344794,-0.012758620689655172,0.2932758620689655
79,300,-200,300,3436.08,260.5813953488372,-134.25,246.21428571428572,0.34077729354838704,0.651456154237288,0.4646942492307692,0.16904761904761903,-0.13984126984126985,10.569206349206347,0.0022222222222222222,-0.016984126984126983,0.21253968253968256
80,300,-300,300,2945.11,274.69565217391306,-244.92857142857142,258.69767441860466,0.30461521599999986,0.7403847874999997,0.47990291891891895,0.14350877192982456,-0.16280701754385968,10.548421052631578,0.003859649122807018,-0.01649122807017544,0.1803508771929824
81,100,100,-100,8000.0,35.37,37.26,-23.516129032258064,0.5725258811594199,0.49071622660098496,0.7688519226600989,0.11166666666666665,-0.18756944444444443,10.549097222222223,0.006458333333333334,-0.01488372093023256,0.021180555555555553
82,100,200,-100,8000.0,51.38709677419355,142.83,-35.71875,0.3591029763819097,0.6819028937198073,0.6505638212560386,0.12650684931506848,-0.16273972602739728,10.547397260273973,0.0048630136986301375,-0.011712328767123288,0.08506849315068492
83,100,300,-100,4919.24,61.425,250.41176470588235,-36.41860465116279,0.2431370341176469,0.6786512717391304,0.5704409325842693,0.10141304347826088,-0.1721739130434783,10.548695652173913,0.005,-0.010978260869565217,0.15445652173913044
84,200,100,-100,7378.72,137.43,60.42857142857143,-18.493150684931507,0.7692310204081639,0.2886364049180333,0.8654179948186532,0.12022222222222226,-0.17177777777777775,10.549333333333333,0.006296296296296297,-0.010666666666666666,0.09066666666666666
85,200,200,-100,6177.55,145.8,145.0909090909091,-24.685714285714287,0.6119240122699384,0.6099458181818178,0.8166072847682125,0.105,-0.16178571428571428,10.549553571428572,0.006160714285714285,-0.010982142857142857,0.146875
86,200,300,-100,3892.44,151.11290322580646,244.86206896551724,-34.630434782608695,0.47333323000000005,0.69564118,0.6956891538461535,0.13732394366197184,-0.21915492957746477,10.556760563380282,0.003380281690140845,-0.013661971830985916,0.19957746478873237
87,300,100,-100,4464.69,236.91549295774647,51.3,-21.976744186046513,0.8805793055555554,0.3112462504950493,0.7966315294117644,0.1278048780487805,-0.18939024390243903,10.575243902439023,0.0052439024390243906,-0.013170731707317074,0.13487804878048779
88,300,200,-100,4560.79,242.28,154.0327868852459,-25.105263157894736,0.7926803760683758,0.4767843873873875,0.8189384298245611,0.11695121951219511,-0.17365853658536584,10.547926829268292,0.0036585365853658543,-0.012073170731707317,0.19817073170731708
89,300,300,-100,3440.69,252.52941176470588,252.52941176470588,-30.64864864864865,0.6018750107526881,0.619893153846154,0.724650420454545,0.12000000000000001,-0.18612903225806451,10.556935483870967,0.005806451612903226,-0.011290322580645162,0.2590322580645162
90,100,100,-200,6305.62,35.64,39.88636363636363,-121.98795180722891,0.6574360800000004,0.49414158940397335,0.9986851474358988,0.07135999999999999,-0.2368,10.5384,0.007360000000000001,-0.01064,-0.03984
91,100,200,-200,4221.63,44.320754716981135,144.45,-130.84615384615384,0.4738751707547171,0.5860807755102041,0.8219243761467893,0.08901234567901234,-0.17765432098765435,10.55469135802469,0.008148148148148147,-0.010987654320987654,0.01888888888888889
92,100,300,-200,4108.06,47.52,242.54237288135593,-133.85106382978722,0.3934471233333332,0.6725840219780218,0.7026200217391299,0.08301369863013698,-0.19260273972602743,10.53041095890411,0.00726027397260274,-0.008356164383561644,0.07575342465753425
93,200,100,-200,5195.56,132.46875,50.56363636363636,-124.69736842105263,0.7502870977611944,0.32624530325203255,0.8995566473684214,0.06414141414141415,-0.23676767676767674,10.536565656565655,0.005050505050505051,-0.011212121212121213,0.02181818181818182
94,200,200,-200,3861.51,143.80434782608697,147.5581395348837,-123.42857142857143,0.6502058888888888,0.5885647471264365,0.8913309523809523,-0.014050632911392393,-0.1777215189873418,10.551645569620252,0.0050632911392405056,-0.009240506329113924,0.06037974683544303
95,200,300,-200,4457.31,153.6206896551724,259.05405405405406,-132.58928571428572,0.4715098888888888,0.5813564485981307,0.7841494181818183,0.07506172839506174,-0.17814814814814817,10.55962962962963,0.0033333333333333327,-0.011728395061728394,0.14814814814814817
96,300,100,-200,3926.6,237.33870967741936,51.0,-119.2909090909091,0.798963554255319,0.31911901195652176,0.8902242822916668,0.06436781609195404,-0.19816091954022988,10.552068965517241,0.007241379310344828,-0.010229885057471265,0.06436781609195404
97,300,200,-200,3224.38,242.01818181818183,151.32558139534885,-127.44,0.6501136481012656,0.36489127179487174,0.7324684469879517,0.09442622950819674,-0.12344262295081967,10.549344262295081,0.007377049180327869,-0.007049180327868853,0.13295081967213115
98,300,300,-200,3203.45,249.0,248.8909090909091,-122.53846153846153,0.6191833950617283,0.5487845844155841,0.8320183974358969,0.13737704918032786,-0.23262295081967213,10.573934426229508,0.008524590163934429,-0.007377049180327869,0.18655737704918032
99,100,100,-300,3545.17,37.43181818181818,44.234042553191486,-230.53846153846155,0.7162620526315788,0.42063473809523816,0.9431574216867468,0.07857142857142857,-0.2124285714285714,10.535285714285715,0.01,-0.009285714285714284,-0.102
100,100,200,-300,3812.76,34.81578947368421,142.3125,-221.71153846153845,0.540740801111111,0.5065527,0.9429556966292136,0.048888888888888885,-0.1725,10.547083333333333,0.008194444444444443,-0.008472222222222221,-0.036250000000000004
101,100,300,-300,3458.03,48.75,250.36363636363637,-235.5,0.4371330120481929,0.6031340888888886,0.8422091318681314,0.08746478873239437,-0.14366197183098592,10.52943661971831,0.0028169014084507035,-0.008591549295774647,0.019295774647887325
102,200,100,-300,4561.56,137.93478260869566,50.8235294117647,-233.6727272727273,0.6912923267326732,0.3100958541666666,0.9114971290322579,0.01568421052631579,-0.15642105263157893,10.631368421052631,0.005473684210526316,-0.008631578947368422,-0.044315789473684204
103,200,200,-300,3463.56,146.57142857142858,146.7391304347826,-228.98076923076923,0.6178863658536582,0.534845564102564,0.9411203456790124,0.0006849315068493172,-0.16643835616438357,10.553150684931506,0.006986301369863014,-0.007945205479452057,0.003972602739726027
104,200,300,-300,2897.64,151.8,249.23076923076923,-240.75,0.5153484929577462,0.6143163333333334,0.8383940526315784,-0.011454545454545453,-0.15709090909090911,10.543999999999999,0.008181818181818182,-0.0052727272727272735,0.06490909090909092
105,300,100,-300,4051.7,225.9,54.0,-224.1,0.8052372127659575,0.28174936941176465,0.9217272021052632,0.14810810810810812,-0.19445945945945944,10.549324324324324,0.009864864864864866,-0.009054054054054054,0.02378378378378378
106,300,200,-300,3360.22,252.8181818181818,153.36,-239.625,0.6926206463414631,0.41577392405063296,0.8692311749999997,0.14904761904761904,-0.18714285714285714,10.565873015873017,0.005079365079365079,-0.010634920634920636,0.07158730158730159
107,300,300,-300,2885.22,255.32608695652175,255.42,-238.73684210526315,0.614641608695652,0.5447789565217392,0.8642109295774644,0.15211538461538462,-0.20730769230769233,10.567499999999999,0.0009615384615384615,-0.010961538461538464,0.1348076923076923
108,-100,-100,100,8000.0,-25.179775280898877,-29.734177215189874,19.03846153846154,0.6891024964285714,0.5941010542483653,0.7685816854430383,0.12434482758620691,-0.17227586206896556,10.56048275862069,-0.0016216216216216215,-0.012222222222222223,-0.02372413793103448
109,-100,-200,100,8000.0,-42.12,-133.92,19.384615384615383,0.4557108803030303,0.7334850945812811,0.7732583251308909,0.10601398601398601,-0.21475524475524477,10.556713286713288,0.007972027972027972,-0.00823529411764706,-0.08188811188811188
110,-100,-300,100,6074.55,-59.744680851063826,-237.46153846153845,36.467532467532465,0.3321120499999999,0.7590938062015509,0.6205964227642277,0.13620689655172413,-0.22517241379310346,10.56,0.006637931034482758,-0.009827586206896553,-0.1268103448275862
111,-200,-100,100,8000.0,-127.44,-53.34146341463415,17.152941176470588,0.8896322753623193,0.3445266507614221,0.8854205362318854,0.1536986301369863,-0.1578082191780822,10.549315068493149,0.00684931506849315,-0.00952054794520548,-0.08095890410958904
112,-200,-200,100,6279.94,-138.24,-144.7912087912088,19.18421052631579,0.7263346289308175,0.6086887579617835,0.835260581699347,0.1518421052631579,-0.1416666666666667,10.568245614035085,0.00824561403508772,-0.007982456140350876,-0.13350877192982458
113,-200,-300,100,4485.93,-147.234375,-243.0,26.27027027027027,0.6067556153846149,0.7470087904761898,0.7887288760416665,0.16988235294117646,-0.21011764705882352,10.563294117647057,0.009294117647058824,-0.008823529411764706,-0.17870588235294116
114,-300,-100,100,5076.77,-231.27631578947367,-49.59183673469388,18.6,0.9768811639344268,0.37383153271028063,0.8661453474576271,0.13315789473684211,-0.18642105263157896,10.553263157894737,0.007894736842105263,-0.007157894736842104,-0.12831578947368422
115,-300,-200,100,5839.65,-238.0344827586207,-147.84146341463415,22.056338028169016,0.8621191006289315,0.5196916078431371,0.8513165100671147,0.09064220183486238,-0.1593577981651376,10.563577981651374,0.008440366972477065,-0.008807339449541284,-0.18045871559633025
116,-300,-300,100,4420.62,-245.7,-251.40983606557376,21.375,0.7666409797979794,0.5913630842105261,0.8488149056603769,0.08142857142857143,-0.15702380952380957,10.547857142857143,0.009166666666666667,-0.009404761904761905,-0.2286904761904762
117,-100,-100,200,6547.57,-29.73913043478261,-38.25,120.70588235294117,0.6942802944055941,0.4850574213793103,0.9956686290540544,0.09418032786885246,-0.18762295081967215,10.550327868852458,0.00737704918032787,-0.011475409836065573,0.03327868852459017
